appid,title,contents,date,tags
1449850,A new Selection Pack is here! Dreaded Conspiracy,"The ""Generaider"" that waits beyond the regional kings to be vanquished; the traps of the ""Traptrix"" that lure prey with skillful mimicry; the Dragon Overlord who descends upon the thundering ""Dark World""; the princess of the ""Labrynth"" who greets intruders with strategy; the musketeers of the ""Magikey"" who have gained the power of a higher demon... all that have gained new powers, and ready to unleash mayhem! Solve their tricks and seize the victory!",1689237448,
1449850,A new Selection Pack is here! Climax of the Showdown,"Harnessing the power of both light and darkness, the almighty dragon king ""Bystial"" descends from a hole in the sky. As if guided by his appearance, the elite forces of the ""Tri-Brigade,"" ""Springans,"" and other heroes gather as this decisive battle intensifies. In another world, the ever popular ""Abyss Actor"" passionately performs their new act. Tales of the worlds all reach their climax, here and now!",1686210315,
1449850,v1.5.2,The following updates have been made: - Fixed a rare UI-related bug that occurred during duels.,1683867901,['patchnotes']
1449850,Road to Worlds! Campaign,"Road to Worlds! Campaign The prequel to the Yu-Gi-Oh! MASTER DUEL World Championship, the ""WCS2023 Qualifier"" event will be held on May 16 . To commemorate this event, participate in a Limited-Time Login Mission! Earn a Royal Finish UR ""Blackwing Full Armor Master, "" 1000 Gems, and a commemorative Icon to challenge the world!",1683701888,
1449850,v1.5.1,"The following updates have been made - Improvements to prompts/messages related to card effect activations. - New visual effect for when activating cards in Duels. - Added Summon visual effect for Special Summons. - Improvements to the UI and the time limit per turn in Duels. - Improvements to the spectate Room Match. - Added ""Very Long"" to the Room Duel Time. - Added the function to play against any team in Team Battle.",1683508736,['patchnotes']
1449850,Issue with error screen after launching,"The following issue has been confirmed: Error screen after launching ""Yu-Gi-Oh! MASTER DUEL"" To fix this issue, please update your Steam client to the latest version. We apologize for any inconvenience caused by this issue. Thank you for playing ""Yu-Gi-Oh! MASTER DUEL.""",1682648220,['patchnotes']
1449850,A new Selection Pack is here! Blessings of Nature,"Two new archetypes are now available: ""Vernusylph"" who scatter seeds in the Graveyard and then sprout out, and ""Tearlaments"" who convert the sorrow of cards sent to the Graveyard into a mighty force! Other new cards that will bring new developments include the beautiful yet valiant warrior ""Amazoness"" and new ""Melffy"" friends to romp around in the forest with!",1681112874,
1449850,A new Selection Pack is here! Passage of the Sun,"Time passes as the sun makes its journey, and new forces weave new stories... In addition to hot new cards that strengthen ""The Winged Dragon of Ra,"" ""Krawler"" has changed its appearance in the new world, ""Witchcrafter"" has a new guild master, and the new ""Mayakashi"" will be depicted in the continuing tale of ""Ghost Meets Girl.""",1679989700,
1449850,A new Selection Pack is here! Strong Will,"In addition to the new ""G Golem"" archetype, which utilizes link arrows for both attack and defense, there are a number of new cards that give new brilliance to ""Gem-Knight"" and ""Crystal Beast,"" as well as ancient angels that manipulate this world and the underworld to bring about reversed destinies! Regardless of whether you opt for solid defense or tricky tactics, the strength of your will as a Duelist will be tested!",1678350248,
1449850,v1.4.2,The following updates have been made: - Fixed a rare UI-related bug that occurred during duels.,1677457158,['patchnotes']
1449850,A new Selection Pack is here! Sprites of Miracle,"In addition to the new ""Spright"" archetype, new ""Elemental HERO"" and ""Morphtronic"" cards have also been added! Don't overlook this shining miracle! Also, check out the new possibilities of fusion enabled by ""Elemental HERO Neos,"" the new power of courageous ""Morphtronic,"" the bright new face of ""P.U.N.K.,"" and other cards you won't want to miss!",1676364935,
1449850,"""Yu-Gi-Oh! MASTER DUEL"" 1st Anniversary!","""1st Anniversary Pack"" A special Card Pack celebrating the 1st anniversary of ""Yu-Gi-Oh! MASTER DUEL"" that can be purchased with a 1st Anniversary Ticket. You can get 1 of the featured UR Cards with a Royal Finish! ""1st Anniversary Bundle"" A Special Bundle commemorating the 1st anniversary that includes 1 alternate art UR ""Dark Magician"" (Royal Finish), 30 Master Packs and limited accessories is here! Launch The Game Now",1676364849,
1449850,v1.4.1,The following updates have been implemented. - Improvements to prompts/messages related to card effect activations. - New visual effect for when activating cards in Duels. - Added Summon visual effect for Special Summons. - Improvements to the UI in Duels. - Change to the time limit per turn in Duels. - Simplified Chinese language option added.,1675992504,['patchnotes']
1449850,A new Selection Pack is here! Heroic Warriors,"New archetypes are available! Try out either ""Therion,"" which focuses on equipping yourself before battle, or ""Libromancer,"" which combines the strength of the monsters on your field with powerful Ritual Summons! Be on the look out for new and powerful Warrior-Type cards for the ""Heroic"" archetype, which commands Xyz Summons, and the ""Vendread"" archetype, which excels at Ritual Summons from beyond the Grave!",1673333410,
1449850,Special New Year's Sale!,"A sale you won't want to miss early in the new year! Celebrate the new year with a new Mate! ""Toadally Awesome"" is available for only 223 Gems until 2023/01/10 03:59(UTC)! After the sale ends, the price will be the regular price, so don't miss out! Put some more fun into your Dueling with your favorite Accessories! Launch The Game Now",1672498810,
1449850,"Nominated for ""Best Game On the Go"" in the Steam Awards 2022!","Thanks to all of you who have been playing our game, ""Yu-Gi-Oh! MASTER DUEL"" has been nominated for the ""Best Game On the Go"" in the Steam Awards 2022! ""Yu-Gi-Oh! MASTER DUEL"" is an online Yu-Gi-Oh! game that can be played anytime, anywhere. You can play it from your desktop PC at home, or on your laptop or Steam Deck when you are on the go. Please vote for ""Yu-Gi-Oh! MASTER DUEL"" for the ""Best Game On the Go"" Steam Awards 2022!",1671732072,"['steam_award_vote_request', 'mod_hide_library_overview']"
1449850,50M Downloads Campaign!,"Thanks to all of you, MASTER DUEL has reached 50 million downloads! As a token of our gratitude, Limited-Time Login Missions that give you total of 1000 Gems are underway. New Secret Packs ""Alba Abyss"" is here! A new Secret Pack is available with cards related to ""Fallen of Albaz""! New cards like ""Alba-Lenatus the Abyss Dragon"" are also included. Be sure to check them out!",1669707537,
1449850,"Support ""Yu-Gi-Oh! MASTER DUEL"" for Steam Awards 2022 ""GAME OF THE YEAR""!","The Steam Awards are now open for nominations! We are very happy and grateful that ""Yu-Gi-Oh! MASTER DUEL,"" which is basically free to play, has been enjoyed by so many players. With gorgeous 4K graphics, engaging sound, and an unrivaled depth of gameplay with over 10,000 cards to choose from, we promise to continue to provide the best playing experience for Duelists around the world. Please vote for ""Yu-Gi-Oh! MASTER DUEL"" for ""GAME OF THE YEAR"" in the Steam Awards 2022!",1669140082,"['steam_award_nomination_request', 'mod_hide_library_overview']"
1449850,v1.3.2,The following updates have been made: - Issue that duels may become unplayable is resolved and fixed UI bugs.,1668662818,['patchnotes']
1449850,A new Selection Pack is here! Battle Trajectory,"Lots of new and notable Pendulum Monsters have been released for the ""Performapal"" and ""Odd-Eyes"" archetypes! Other new archetypes include ""Vaylantz,"" which wields Pendulum Monsters and manipulates cards' positions to set the stage for victory, and ""Scareclaws,"" frightening beasts that rely on Link Monsters and offensive effects!",1668157213,
1449850,v1.3.1,"The following updates have been made - Added a function to register in-game decks to the Yu-Gi-Oh! Card Database. - Improved the display of card effect activation. - Added card activation effects during duels. - Added special summon effects. - Improved the UI during duels. - Added ""Retry"" function for SOLO mode. - Added a function to edit decks in the Room Match.",1667957529,['patchnotes']
1449850,"Yu-Gi-Oh! creator died while attempting to rescue drowning swimmers, US military says","The United States military says <a href=""https://www.pcgamer.com/yu-gi-oh-master-duel/"" target=""_blank"">Yu-Gi-Oh!</a> creator Kazuki Takahashi, whose death was <a href=""https://www.pcgamer.com/yu-gi-oh-creator-kazuki-takahashi-has-died-aged-60/"" target=""_blank"">reported in July</a>, was killed while attempting to assist in the rescue of three people who were caught in a rip current in a popular diving spot near Okinawa... <a href=""https://www.pcgamer.com/yu-gi-oh-creator-died-while-attempting-to-rescue-drowning-swimmers-us-military-says?utm_source=steam&utm_medium=referral"" target=""_blank"">Read more.</a>",1665613928,
1449850,A new Selection Pack is here! Cosmic Ocean,"""CXyz N.As.Ch. Knight"" that supports ""Number"" Xyz Monsters, ""Ocean Dragon Lord - Kairyu-Shin"" that unleashes its power when ""Umi"" is on the field, plus ""Icejade,"" ""Marincess,"" and others will give your WATER monster-based Deck a major boost! Experience new tactics using new cards!",1665115822,
1449850,A new Selection Pack is here! The Newborn Dragon,"Introducing new Fusion Monsters that use ""Fallen of Albaz"" as Fusion Material, like ""Mirrorjade the Iceblade Dragon"" and cards that will reinforce your ""Blue-Eyes"" Deck! Not to mention cards that strengthen already available archetypes like ""Rokket"" ""Odd-Eyes"" ""Swordsoul"" ""Ghostrick"" and ""Vampire""",1662706614,
1449850,A new Selection Pack is here! Invincible Raid,"""Beetroopers"" deploy Insect-Type monsters to wield Link and Fusion Monsters. ""Dinomorphia"" spend LP (Life Points) to concentrate on powerful effects through Trap Cards. Both are now available as new archetypes! And of course, don't forget about the ""D/D"" monsters that can become your new trump card, as well as ""Nordic"" cards that provide crucial support to ""Aesir"" monsters!",1660035607,
1449850,v1.2.0,The following updates have been made. - Added casual match to the DUEL mode. - Added new card effects. - Added new summon animation. - Added Enable/Disable summon animation only once per duel to Preference. - Enabled saving your own replay in room matches. - Added a function to select the viewpoint when replaying a duel replay in room matches. - Search filter has been added to the Forbidden/Limited screen. - Other bug fixes.,1659663671,['patchnotes']
1449850,A new Selection Pack is here! Wandering Travelers,"Try your hand at the ""Floowandereeze"" an archetype that will lead you onto the path of victory with their Tribute Summoning mechanics which relies less on Special Summons! Open up a wide range of plays by bringing out ""Adventurer Tokens"" with ""Rite of Aramesir"" and unleashing their potential with an exciting range of brand-new cards! New cards for the ""Magikey"" ""Gunkan"" ""Machina"" and ""Evil★Twin"" archetypes are also here! ",1657524873,
1449850,"Yu-Gi-Oh! creator Kazuki Takahashi has died, aged 60","Kazuki Takahashi, the creator of the manga and card game Yu-Gi-Oh!, has been found dead in the waters off the coast of Nago City, in the Okinawa Prefecture of Japan. He was 60 years old. As reported by <a href=""https://www.japantimes.co.jp/culture/2022/07/07/entertainment-news/kazuo-takahashi-found-dead/"" target=""_blank"">the Japan Times</a>, the coast guard confirmed that his body was found on Wednesday, and identified Thursday... <a href=""https://www.pcgamer.com/yu-gi-oh-creator-kazuki-takahashi-has-died-aged-60?utm_source=steam&utm_medium=referral"" target=""_blank"">Read more.</a>",1657208953,
1449850,v1.1.2,The following updates have been made - Fixed matching error. - Fixed unprogressive game issue during DUEL. ,1655257621,['patchnotes']
1449850,v1.1.1,"The following updates have been made - UI has been improved at DUEL, MISSION, SOLO, DECK, etc. - New animation effects have been added. - New functions have been added to deck editing and room matches. - Other bug fixes have been made. ",1651802880,['patchnotes']
